State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
42,Pennsylvania,PA,2008,5.85,7.15000009536743,6.15792349726773,7.15000009536743,6.55,7.15000009536743
42,Pennsylvania,PA,2009,6.55,7.15000009536743,6.85876712328766,7.19410943984985,7.25,7.25
42,Pennsylvania,PA,2010,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2011,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2012,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2013,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2014,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2015,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2016,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2017,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2018,7.25,7.25,7.25,7.25,7.25,7.25
42,Pennsylvania,PA,2019,7.25,7.25,7.25,7.25,7.25,7.25
44,Rhode Island,RI,1974,2,2,2,2.0375509262085,2,2.04999995231628
44,Rhode Island,RI,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
44,Rhode Island,RI,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
44,Rhode Island,RI,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
44,Rhode Island,RI,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
44,Rhode Island,RI,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
44,Rhode Island,RI,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
44,Rhode Island,RI,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
44,Rhode Island,RI,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
44,Rhode Island,RI,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
44,Rhode Island,RI,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
44,Rhode Island,RI,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
44,Rhode Island,RI,1986,3.35,3.34999990463257,3.35,3.45082187652588,3.35,3.54999995231628
44,Rhode Island,RI,1987,3.35,3.54999995231628,3.35,3.60041093826294,3.35,3.65000009536743
44,Rhode Island,RI,1988,3.35,3.65000009536743,3.35,3.82595634460449,3.35,4
44,Rhode Island,RI,1989,3.35,4,3.35,4.1047945022583,3.35,4.25
44,Rhode Island,RI,1990,3.35,4.25,3.68904109589039,4.25,3.8,4.25
44,Rhode Island,RI,1991,3.8,4.25,4.13904109589041,4.40068483352661,4.25,4.44999980926514
44,Rhode Island,RI,1992,4.25,4.44999980926514,4.25,4.44999980926514,4.25,4.44999980926514
44,Rhode Island,RI,1993,4.25,4.44999980926514,4.25,4.44999980926514,4.25,4.44999980926514
44,Rhode Island,RI,1994,4.25,4.44999980926514,4.25,4.44999980926514,4.25,4.44999980926514
44,Rhode Island,RI,1995,4.25,4.44999980926514,4.25,4.44999980926514,4.25,4.44999980926514
44,Rhode Island,RI,1996,4.25,4.44999980926514,4.37568306010929,4.54999971389771,4.75,4.75
44,Rhode Island,RI,1997,4.75,5.15000009536743,4.88369863013699,5.15000009536743,5.15,5.15000009536743
44,Rhode Island,RI,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
44,Rhode Island,RI,1999,5.15,5.15000009536743,5.15000000000003,5.40205478668213,5.15,5.65000009536743
44,Rhode Island,RI,2000,5.15,5.65000009536743,5.15000000000003,5.81666660308838,5.15,6.15000009536743
44,Rhode Island,RI,2001,5.15,6.15000009536743,5.15000000000003,6.15000009536743,5.15,6.15000009536743
44,Rhode Island,RI,2002,5.15,6.15000009536743,5.15000000000003,6.15000009536743,5.15,6.15000009536743
44,Rhode Island,RI,2003,5.15,6.15000009536743,5.15000000000003,6.15000009536743,5.15,6.15000009536743
44,Rhode Island,RI,2004,5.15,6.75,5.15000000000003,6.75,5.15,6.75
44,Rhode Island,RI,2005,5.15,6.75,5.15000000000003,6.75,5.15,6.75
44,Rhode Island,RI,2006,5.15,6.75,5.15000000000003,7.04342460632324,5.15,7.09999990463257
44,Rhode Island,RI,2007,5.15,7.40000009536743,5.45876712328768,7.40000009536743,5.85,7.40000009536743
44,Rhode Island,RI,2008,5.85,7.40000009536743,6.15792349726773,7.40000009536743,6.55,7.40000009536743
44,Rhode Island,RI,2009,6.55,7.40000009536743,6.85876712328767,7.40000009536743,7.25,7.40000009536743
44,Rhode Island,RI,2010,7.25,7.40000009536743,7.25,7.40000009536743,7.25,7.40000009536743
44,Rhode Island,RI,2011,7.25,7.40000009536743,7.25,7.40000009536743,7.25,7.40000009536743
44,Rhode Island,RI,2012,7.25,7.40000009536743,7.25,7.40000009536743,7.25,7.40000009536743
44,Rhode Island,RI,2013,7.25,7.75,7.25,7.75,7.25,7.75
44,Rhode Island,RI,2014,7.25,8,7.25,8,7.25,8
44,Rhode Island,RI,2015,7.25,9,7.25,9,7.25,9
44,Rhode Island,RI,2016,7.25,9.60000038146973,7.25,9.60000038146973,7.25,9.60000038146973
44,Rhode Island,RI,2017,7.25,9.60000038146973,7.25,9.60000038146973,7.25,9.60000038146973
44,Rhode Island,RI,2018,7.25,10.1000003814697,7.25,10.1000003814697,7.25,10.1000003814697
44,Rhode Island,RI,2019,7.25,10.5,7.25,10.5,7.25,10.5
45,South Carolina,SC,1974,2,2,2,2,2,2
45,South Carolina,SC,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
45,South Carolina,SC,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
45,South Carolina,SC,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
45,South Carolina,SC,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
45,South Carolina,SC,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
45,South Carolina,SC,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
45,South Carolina,SC,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
45,South Carolina,SC,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
45,South Carolina,SC,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
45,South Carolina,SC,1992,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1993,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1994,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1995,4.25,4.25,4.25,4.25,4.25,4.25
45,South Carolina,SC,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
45,South Carolina,SC,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
45,South Carolina,SC,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
45,South Carolina,SC,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
45,South Carolina,SC,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
45,South Carolina,SC,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
45,South Carolina,SC,2010,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2011,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2012,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2013,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2014,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2015,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2016,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2017,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2018,7.25,7.25,7.25,7.25,7.25,7.25
45,South Carolina,SC,2019,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,1974,2,2,2,2,2,2
46,South Dakota,SD,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
46,South Dakota,SD,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
46,South Dakota,SD,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
46,South Dakota,SD,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
46,South Dakota,SD,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
46,South Dakota,SD,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
46,South Dakota,SD,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
46,South Dakota,SD,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
46,South Dakota,SD,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
46,South Dakota,SD,1992,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1993,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1994,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1995,4.25,4.25,4.25,4.25,4.25,4.25
46,South Dakota,SD,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
46,South Dakota,SD,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
46,South Dakota,SD,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
46,South Dakota,SD,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
46,South Dakota,SD,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
46,South Dakota,SD,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
46,South Dakota,SD,2010,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2011,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2012,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2013,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2014,7.25,7.25,7.25,7.25,7.25,7.25
46,South Dakota,SD,2015,7.25,8.5,7.25,8.5,7.25,8.5
46,South Dakota,SD,2016,7.25,8.55000019073486,7.25,8.55000019073486,7.25,8.55000019073486
46,South Dakota,SD,2017,7.25,8.64999961853027,7.25,8.64999961853027,7.25,8.64999961853027
46,South Dakota,SD,2018,7.25,8.85000038146973,7.25,8.85000038146973,7.25,8.85000038146973
46,South Dakota,SD,2019,7.25,9.10000038146973,7.25,9.10000038146973,7.25,9.10000038146973
47,Tennessee,TN,1974,2,2,2,2,2,2
47,Tennessee,TN,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
47,Tennessee,TN,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
47,Tennessee,TN,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
47,Tennessee,TN,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
47,Tennessee,TN,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
47,Tennessee,TN,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
47,Tennessee,TN,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
47,Tennessee,TN,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
47,Tennessee,TN,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
47,Tennessee,TN,1992,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1993,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1994,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1995,4.25,4.25,4.25,4.25,4.25,4.25
47,Tennessee,TN,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
47,Tennessee,TN,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
47,Tennessee,TN,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
47,Tennessee,TN,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
47,Tennessee,TN,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
47,Tennessee,TN,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
47,Tennessee,TN,2010,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2011,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2012,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2013,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2014,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2015,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2016,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2017,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2018,7.25,7.25,7.25,7.25,7.25,7.25
47,Tennessee,TN,2019,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,1974,2,2,2,2,2,2
48,Texas,TX,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
48,Texas,TX,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
48,Texas,TX,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
48,Texas,TX,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
48,Texas,TX,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
48,Texas,TX,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
48,Texas,TX,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
48,Texas,TX,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
48,Texas,TX,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
48,Texas,TX,1992,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1993,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1994,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1995,4.25,4.25,4.25,4.25,4.25,4.25
48,Texas,TX,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
48,Texas,TX,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
48,Texas,TX,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
48,Texas,TX,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
48,Texas,TX,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
48,Texas,TX,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
48,Texas,TX,2010,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2011,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2012,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2013,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2014,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2015,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2016,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2017,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2018,7.25,7.25,7.25,7.25,7.25,7.25
48,Texas,TX,2019,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,1974,2,2,2,2,2,2
49,Utah,UT,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
49,Utah,UT,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
49,Utah,UT,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
49,Utah,UT,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
49,Utah,UT,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
49,Utah,UT,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
49,Utah,UT,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
49,Utah,UT,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
49,Utah,UT,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
49,Utah,UT,1992,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1993,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1994,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1995,4.25,4.25,4.25,4.25,4.25,4.25
49,Utah,UT,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
49,Utah,UT,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
49,Utah,UT,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
49,Utah,UT,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
49,Utah,UT,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
49,Utah,UT,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
49,Utah,UT,2010,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2011,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2012,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2013,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2014,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2015,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2016,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2017,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2018,7.25,7.25,7.25,7.25,7.25,7.25
49,Utah,UT,2019,7.25,7.25,7.25,7.25,7.25,7.25
51,Virginia,VA,1974,2,2,2,2,2,2
51,Virginia,VA,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
51,Virginia,VA,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
51,Virginia,VA,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
51,Virginia,VA,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
51,Virginia,VA,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
51,Virginia,VA,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
